id,text,label,sentiment
1728,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",0,negative
20794,thanks to  for becoming a follower,2,positive
15307,  holla happy early mother`s day,2,positive
26726, *hug*,2,positive
1338, hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you,2,positive
830,"It really helped dude, I have online school and since there is no teacher to scream at me I delay my work but never seem to do it. But thanks to this app I'm planning everything and I'm slowly getting back in track. Recommend to all students out there",2,positive
930,I`m poorly and can`t sleep,0,negative
16235,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually",2,positive
577," (2) in commentary  , I was with her, was sad, very sad",0,negative
21890,happy mothers day!!,2,positive
150,WARNING: Malevolent app. Features intrusive pop-ups as soon as you unlock the phone and without even activating the app. High possibility of crashing your phone.,0,negative
4475, Oh no! Dead muffins ... how sad,0,negative
4869,Is sad when people`s phones are dead,0,negative
24991,Just got up from a nap.. Relaxing for the night,2,positive
3638,it crashes everytime i open it whenever i go one day without using it,1,neutral
17520,I chopped a fringe in last night got tired of having it hang in my eyes. Made a mess,0,negative
19497, http://twitpic.com/4wl7x - Very pretty Janette  I have that exact same Hey Monday band!  And its on the same arm :O,2,positive
22363,_LOCA thank you babe  What are you doin this evening?,2,positive
5168,First ever dropped call on my mobile. On a call to  no less! ( being charged for data even though I have a data pack  ),0,negative
2759,"That didn`t take long.. A fragment of bone did not heal to the major bone, it is now being reabsorbed by my body, may need fix in future",1,neutral
13040,"How come it`s so cold now?! A few days ago it was wicked nice out, now I feel like I need my winter coat back.",1,neutral
5600,Has helped me stay accountable and prioritize things that I really want to do!,2,positive
8173,Due Date is wonky. I made a few items on my list and the due will not change from the current day. The due date worked on other items. I don't need another app to work around.,0,negative
21994,have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,1,neutral
2054,"'They say I look yummy & they want a taste, but I`m a human not a sandwich.' LMFAO makes me",2,positive
4745,Great app but I would prefer some changes in its interface.,2,positive
14773,I am so **** hungry it`s not even funny!,0,negative
26847," second wife, what?",1,neutral
23787, Lol read me like a book,1,neutral
6135,Any plans of allowing sub tasks to show up in the widget?,1,neutral
9324,"  i love that show. I would totally go on Time Bandit #deadliestcatch TPG:'Love ocean, crab legs suspense'",2,positive
8468,Got a right bad headache,0,negative
26084,Hey  'keep clear'   (robluketic live > http://ustre.am/2w5v),1,neutral
9318,"Outstanding. I have relied on this app for years. The customization of the design colours for the calendar widget is a massive pro, as it keeps with my phone's aesthetics. The learning curve is a little steep in some cases, but the capabilities and look are worth it. With multiple reminder notifications, ability to include emojis, different colour options for calendar entries and design layout & much more, this is an indispensable app in my arsenal. Added colour options would be my one request.",2,positive
8525," I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me....",0,negative
14280,Im sure the 5 ppl who came in after me will be seen by a dentist before I will,0,negative
19792,"always tired, always cold and always have a headache.  cant wait for vacashun..and the frickin g1 update..i want onscreen keyboard dammit!",0,negative
4712,great habit tracking app and you get plenty without premium. I like the premium widgets quite a bit and the extra habits. Would be better if it had the option to flag a habit as skipped rather than fail without breaking the chain for when you can't do it. E.g. In bed early when you have to stay back late at work.,2,positive
2307,I want it to be summer. NOW. why is it sprinkling STILL!?!?,0,negative
2376,"Good stuff, Smiles back? Why won`t you go to his concert too? :o. Wish I could instead of working on my music which is failing  lol x",2,positive
22809,_Obsession lol but its only gonna be 80  the water will prob be cold as heck...,0,negative
795, haha best thing about office birthdays hey,2,positive
4004,is texting,1,neutral
4391, what was said?,1,neutral
4964,Couldn't figure out how to set reminder times won't do anything other then am,0,negative
7343,"Very bad app. I organised all of my activities, took me 1 hour to complete my planner, then realised that the app automatically sets the time at am, so all my afternoon activities where at the morning, for example if I had to eat at 1pm it said that I had to eat at 1am, so I changed them to pm and suddenly the app errased my whole schedule. WASTING 1 HOUR",0,negative
22949,"srsly, BGT, joke maaan. how lame. ughhhh work tomorah have to get up early",0,negative
15381, I think it`s less of a tribute and more of a parody.,0,negative
12535,"aaahhh, showers are great",2,positive
16414," LoL that`s from last winter (only a few months ago December) I`m in Seattle, felt like Siberia this last winter",1,neutral
17395,_sl happy sunday to you to,2,positive
5723,Trash App. This is a great example of Microsoft buys companies and gutting their usefulness. Overloaded with Features that are unreliable and useless.,0,negative
8867," No, but Geek Minds Think Alike.",1,neutral
3618,_ http://twitpic.com/4wi78 - hmm thats the BU tour list...but thats so cool!  and why does it say 2008?...,2,positive
130,Can not cancel subscription,0,negative
19764, I`m comin wit u!!,1,neutral
8136,I always feel sickly when I wake up.  Well got a busy day ahead of me! Yippeee,1,neutral
10660, I wish they replied to us. July will be utterly amazing!,2,positive
234,Spent the last hour signing yearbooks. I`ll miss you guys!,0,negative
21853," under a week delivery to OZ, awesome product, awesome prices. The parcel today made my day",2,positive
7698, I broke up with Christian Bale when he played Batman,0,negative
4552,The app does not let me create a widget despite the fact that I have logged in ☹️,1,neutral
10802, i bet so,1,neutral
4813,Coming to the end of my vacation.,1,neutral
4186,"Paid for premium so I could sync between devices, but it doesn't work and customer service will not respond to my inquiries.",0,negative
1808,One of the worst app...if someone believes in this app.. for sure they are going to miss that appointment..,0,negative
4590,`before you wake` - we sink ships photography exhibition is ONLINE http://tinyurl.com/dfs7fy please have a look,1,neutral
16781, I`m excited! Hust let me know when you want to go over to Lucky7 Tattoos,2,positive
19454, It`s NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.,1,neutral
22133,_O Awesome! My family owns it...The Flowers.. and we love having your kids there! They seem to have lots of fun!!,2,positive
12152,The stratus is going bye bye today  i loved that car in high school #fb,2,positive
2450," I don`t feel too bad, but not sure to what I should attribute that. Could be cold & flu meds; nap; alcohol; or getting better...",1,neutral
6355, But can you breathe OK?,1,neutral
18391, omg!! I`m tweeting sooo late sorry I miss u 2 good times ...NO I didn`t marry him still great friends,1,neutral
